Date,Open,High,Low,Close,Adj Close,Volume
2019-10-11,190.830002,192.630005,190.720001,191.110001,189.158401,40976700
2019-10-14,190.839996,191.699997,190.649994,191.089996,189.138596,14975000
2019-10-15,191.679993,193.970001,191.559998,193.520004,191.543777,23234200
2019-10-16,192.860001,193.529999,192.429993,193.039993,191.068680,20457100
2019-10-17,194.199997,194.500000,192.809998,193.550003,191.573486,19045200
2019-10-18,193.199997,193.669998,190.710007,191.690002,189.732483,27700800
2019-10-21,192.710007,193.520004,192.139999,193.389999,191.415115,15801200
2019-10-22,194.149994,194.419998,191.789993,191.850006,189.890839,22392300
2019-10-23,191.460007,192.259995,191.149994,192.220001,190.257050,14828400
2019-10-24,193.589996,194.210007,192.740005,194.089996,192.107956,18998500
2019-10-25,193.089996,195.740005,193.050003,195.639999,193.642136,21507100
2019-10-28,196.550003,197.830002,196.550003,197.570007,195.552429,18818700
2019-10-29,197.240005,197.539993,196.009995,196.039993,194.038040,18569700
2019-10-30,196.419998,197.320007,195.289993,196.990005,194.978363,21764300
2019-10-31,197.559998,197.649994,195.940002,197.080002,195.067429,26801800
2019-11-01,197.929993,198.880005,197.630005,198.869995,196.839157,22131900
2019-11-04,200.190002,200.529999,198.869995,200.100006,198.056580,19015900
2019-11-05,200.350006,200.550003,199.550003,200.210007,198.165451,15048900
2019-11-06,199.979996,200.000000,198.789993,199.759995,197.720047,19725500
2019-11-07,200.759995,201.720001,199.850006,200.429993,198.383209,17832400
2019-11-08,200.070007,201.250000,199.539993,201.229996,199.175049,15258800
2019-11-11,200.210007,201.039993,199.940002,200.960007,198.907822,10147600
2019-11-12,201.130005,202.210007,200.820007,201.539993,199.481873,14778300
2019-11-13,200.839996,201.779999,200.710007,201.589996,199.531357,15774600
2019-11-14,200.830002,201.559998,200.220001,201.429993,199.372986,16945400
2019-11-15,202.649994,202.910004,202.000000,202.910004,200.837891,18427900
2019-11-18,202.589996,203.389999,201.770004,203.070007,200.996262,18365900
2019-11-19,203.839996,203.839996,202.589996,203.369995,201.293198,16923300
2019-11-20,202.839996,203.449997,200.619995,202.149994,200.085648,36629000
2019-11-21,201.929993,202.070007,201.070007,201.699997,199.640259,17883600
2019-11-22,202.199997,202.320007,200.740005,201.830002,199.768921,17189600
2019-11-25,202.699997,204.259995,202.669998,204.220001,202.134521,17752800
2019-11-26,204.350006,204.869995,204.050003,204.610001,202.520554,14780600
2019-11-27,205.139999,206.050003,204.889999,206.039993,203.935913,16963100
2019-11-29,205.520004,205.830002,205.000000,205.100006,203.005524,9854600
2019-12-02,205.110001,205.179993,201.779999,203.000000,200.926971,28007000
2019-12-03,200.210007,201.490005,199.229996,201.410004,199.353226,31104100
2019-12-04,202.440002,202.910004,202.139999,202.429993,200.362808,15300100
2019-12-05,203.149994,203.149994,201.839996,202.830002,200.758698,14962300
2019-12-06,204.309998,205.149994,204.149994,205.000000,202.906555,16555300
2019-12-09,204.630005,205.589996,203.979996,204.070007,201.986069,13984100
2019-12-10,204.169998,204.880005,203.440002,203.899994,201.817764,21799800
2019-12-11,204.360001,205.190002,204.039993,204.979996,202.886749,18780800
2019-12-12,204.770004,207.320007,204.490005,206.509995,204.401123,32612000
2019-12-13,206.399994,207.910004,205.960007,207.190002,205.074188,32519400
2019-12-16,208.550003,209.529999,208.479996,209.270004,207.132935,21296600
2019-12-17,209.539993,209.710007,209.039993,209.389999,207.251724,15996100
2019-12-18,209.570007,210.130005,209.330002,209.550003,207.410095,15443300
2019-12-19,209.639999,210.929993,209.619995,210.860001,208.706726,17865900
2019-12-20,211.860001,212.520004,211.270004,211.710007,209.548050,27672600
2019-12-23,212.000000,212.149994,211.630005,211.809998,210.101517,23774700
2019-12-24,212.000000,212.089996,211.440002,211.919998,210.210632,7089000
2019-12-26,212.259995,213.809998,212.229996,213.789993,212.065552,17067500
2019-12-27,214.539993,214.559998,213.039993,213.610001,211.887009,18134100
2019-12-30,213.500000,213.630005,211.160004,212.210007,210.498322,21815500
2019-12-31,211.529999,212.759995,211.199997,212.610001,210.895065,18170900
2020-01-02,214.399994,216.160004,213.979996,216.160004,214.416458,30969400
2020-01-03,213.300003,215.470001,213.279999,214.179993,212.452408,27518900
2020-01-06,212.500000,215.589996,212.240005,215.559998,213.821289,21655300
2020-01-07,215.639999,216.139999,214.850006,215.529999,213.791519,22139300
2020-01-08,215.500000,218.139999,215.160004,217.149994,215.398438,26397300
2020-01-09,218.940002,219.410004,217.710007,218.990005,217.223633,23547000
2020-01-10,219.850006,219.869995,218.039993,218.429993,216.668137,21898500
2020-01-13,219.330002,220.979996,218.979996,220.949997,219.167801,22756900
2020-01-14,220.839996,221.210007,219.740005,220.080002,218.304825,24418100
2020-01-15,220.199997,221.199997,219.449997,220.169998,218.394089,25742100
2020-01-16,221.270004,222.320007,220.800003,222.279999,220.487076,18805000
2020-01-17,223.279999,223.559998,222.119995,223.380005,221.578201,24325200
2020-01-21,222.759995,223.839996,222.660004,223.279999,221.479019,21146300
2020-01-22,224.410004,225.149994,223.589996,223.869995,222.064240,20736400
2020-01-23,223.740005,224.690002,222.699997,224.589996,222.778458,26496100
2020-01-24,225.639999,225.880005,221.669998,222.699997,220.903702,37436500
2020-01-27,217.669998,219.279999,217.179993,218.100006,216.340805,42264400
2020-01-28,219.639999,221.960007,219.059998,221.449997,219.663773,26731900
2020-01-29,222.679993,222.929993,220.830002,221.809998,220.020874,28924500
2020-01-30,220.380005,222.699997,219.690002,222.600006,220.804504,39568100
2020-01-31,223.529999,223.559998,218.289993,219.070007,217.302979,52015800
2020-02-03,220.139999,222.889999,219.990005,222.380005,220.586273,25408600
2020-02-04,225.419998,227.860001,224.649994,227.470001,225.635223,30691200
2020-02-05,230.210007,230.250000,226.850006,228.220001,226.379166,38534800
2020-02-06,228.789993,230.250000,227.979996,230.190002,228.333282,22467100
2020-02-07,229.160004,230.440002,228.539993,229.199997,227.351257,25884900
2020-02-10,228.440002,231.979996,228.380005,231.970001,230.098907,21478900
2020-02-11,233.250000,234.020004,231.399994,232.009995,230.138565,30198000
2020-02-12,233.380005,234.380005,232.800003,234.270004,232.380371,24471300
2020-02-13,232.639999,234.929993,232.360001,233.970001,232.082794,22773200
2020-02-14,234.339996,234.860001,233.550003,234.639999,232.747375,23438500
2020-02-18,233.500000,235.169998,233.250000,234.729996,232.836639,24394500
2020-02-19,236.130005,237.470001,235.850006,236.979996,235.068512,22230500
2020-02-20,236.460007,236.949997,231.880005,234.779999,232.886246,42604000
2020-02-21,233.610001,234.009995,229.320007,230.270004,228.412628,66017200
2020-02-24,221.679993,224.250000,220.259995,221.389999,219.604248,84522600
2020-02-25,223.250000,223.990005,214.740005,215.369995,213.632797,97743000
2020-02-26,216.710007,220.279999,214.899994,216.479996,214.733856,79537700
2020-02-27,210.899994,216.419998,205.500000,205.639999,203.981293,121822600
2020-02-28,198.639999,207.169998,198.169998,205.800003,204.140015,148173700
2020-03-02,208.880005,216.570007,205.940002,216.419998,214.674347,112933900
2020-03-03,217.110001,219.610001,207.619995,209.479996,207.790314,131953500
2020-03-04,213.320007,218.330002,211.369995,218.220001,216.459824,73086200
2020-03-05,212.690002,216.360001,210.100006,211.589996,209.883301,78705500
2020-03-06,204.669998,209.149994,202.910004,208.020004,206.342117,89828400
2020-03-09,193.479996,201.160004,192.110001,193.570007,192.008667,116424000
2020-03-10,201.110001,204.300003,193.679993,204.110001,202.463638,100599200
2020-03-11,199.350006,200.750000,192.729996,195.220001,193.645355,89168800
2020-03-12,182.089996,190.779999,176.940002,177.320007,175.889740,137820700
2020-03-13,187.070007,194.479996,178.130005,192.339996,190.788589,134882000
2020-03-16,174.149994,184.679993,169.160004,169.300003,167.934418,92054400
2020-03-17,175.470001,184.389999,169.779999,182.139999,180.670837,121257100
2020-03-18,171.610001,179.220001,166.800003,176.600006,175.175552,114156300
2020-03-19,175.690002,183.490005,171.630005,177.660004,176.227005,120896500
2020-03-20,181.740005,182.869995,170.100006,170.699997,169.323151,118983900
2020-03-23,170.919998,174.210007,164.929993,170.460007,169.445389,124639800
2020-03-24,179.910004,183.830002,177.949997,183.660004,182.566818,94881800
2020-03-25,184.419998,189.509995,179.979996,182.300003,181.214920,88754900
2020-03-26,183.869995,192.720001,183.610001,191.899994,190.757767,79887600
2020-03-27,186.929993,190.509995,184.660004,185.300003,184.197067,58845000
2020-03-30,187.059998,192.490005,186.339996,192.039993,190.896957,49356900
2020-03-31,191.720001,195.250000,189.199997,190.399994,189.266708,62659300
2020-04-01,184.770004,187.660004,180.860001,182.309998,181.224854,53715400
2020-04-02,181.240005,190.100006,180.970001,186.009995,184.902817,56465300
2020-04-03,185.550003,187.070007,181.289993,183.369995,182.278549,47487600
2020-04-06,190.479996,197.649994,189.190002,196.479996,195.310516,64763500
2020-04-07,202.369995,202.660004,196.000000,196.399994,195.230988,69904500
2020-04-08,198.149994,201.169998,196.169998,200.570007,199.376175,45940400
2020-04-09,202.350006,203.220001,199.029999,200.860001,199.664444,68252600
2020-04-13,200.000000,203.419998,198.750000,203.029999,201.821518,42853900
2020-04-14,207.229996,212.500000,206.419998,211.860001,210.598969,63959600
2020-04-15,208.479996,211.830002,207.119995,209.429993,208.183426,47036000
2020-04-16,211.690002,214.369995,209.690002,213.250000,211.980698,64657400
2020-04-17,216.169998,216.509995,212.080002,215.289993,214.008545,62863200
2020-04-20,213.360001,215.880005,212.570007,212.740005,211.473740,38249100
2020-04-21,210.600006,211.160004,203.630005,204.889999,203.670471,72932800
2020-04-22,209.100006,212.350006,208.330002,210.970001,209.714264,40089100
2020-04-23,211.789993,214.440002,210.100006,210.520004,209.266937,43278500
2020-04-24,210.970001,214.300003,209.500000,213.839996,212.567184,34231900
2020-04-27,216.190002,216.630005,214.500000,215.559998,214.276947,36451700
2020-04-28,217.320007,217.320007,211.210007,211.500000,210.241119,46862800
2020-04-29,216.190002,219.970001,215.139999,219.000000,217.696457,48716400
2020-04-30,219.949997,220.039993,217.350006,218.910004,217.607010,43359500
2020-05-01,214.500000,216.669998,211.679993,212.740005,211.473740,48795000
2020-05-04,211.460007,215.449997,211.119995,215.220001,213.938980,32841000
2020-05-05,217.440002,220.139999,216.850006,217.660004,216.364456,37783100
2020-05-06,219.399994,221.039993,218.110001,219.000000,217.696457,36455200
2020-05-07,221.820007,222.729996,220.419998,221.820007,220.499710,38624800
2020-05-08,223.550003,225.000000,222.479996,224.860001,223.521606,31852300
2020-05-11,223.490005,227.929993,223.250000,226.869995,225.519638,35714100
2020-05-12,227.490005,228.100006,222.089996,222.119995,220.797913,41054100
2020-05-13,222.660004,224.610001,216.710007,219.339996,218.034454,65521200
2020-05-14,217.970001,221.869995,215.990005,221.830002,220.509628,51549300
2020-05-15,218.779999,223.330002,218.330002,223.270004,221.941071,55747200
2020-05-18,226.279999,228.679993,225.470001,227.429993,226.076263,42398100
2020-05-19,227.699997,229.850006,226.710007,226.860001,225.509674,36237300
2020-05-20,229.500000,231.759995,229.479996,231.389999,230.012726,37417000
2020-05-21,231.440002,232.139999,228.339996,228.869995,227.507721,43642900
2020-05-22,228.449997,229.869995,227.500000,229.660004,228.293045,28762400
2020-05-26,233.360001,233.570007,228.789993,229.039993,227.676712,33055300
2020-05-27,228.690002,230.410004,223.940002,230.289993,228.919266,55665600
2020-05-28,229.110001,233.470001,229.050003,229.990005,228.621063,42784300
2020-05-29,230.380005,233.600006,228.759995,233.360001,231.971008,50691800
2020-06-01,232.460007,234.449997,232.000000,234.059998,232.666824,25776000
2020-06-02,234.500000,235.690002,232.009995,235.630005,234.227493,33383400
2020-06-03,236.259995,237.470001,235.350006,236.690002,235.281189,37228700
2020-06-04,236.330002,237.789993,233.679993,235.029999,233.631058,38716100
2020-06-05,236.220001,240.300003,235.630005,239.690002,238.263336,47365600
2020-06-08,239.539993,241.679993,237.910004,241.550003,240.112244,32937300
2020-06-09,240.660004,244.179993,240.470001,243.300003,241.851837,35046300
2020-06-10,245.050003,247.820007,244.509995,246.220001,244.754456,58084400
2020-06-11,242.160004,243.589996,233.960007,234.020004,232.627075,72919400
2020-06-12,239.089996,240.399994,231.740005,235.880005,234.475998,72034800
2020-06-15,232.440002,239.449997,231.470001,238.750000,237.328934,45307400
2020-06-16,243.779999,244.389999,239.100006,242.850006,241.404510,48890100
2020-06-17,244.399994,245.500000,242.729996,243.619995,242.169922,34749300
2020-06-18,243.289993,244.529999,242.490005,244.279999,242.825989,30578600
2020-06-19,246.729996,247.000000,242.449997,244.240005,242.786255,49422100
2020-06-22,243.679993,246.869995,243.380005,246.740005,245.697891,24068700
2020-06-23,248.389999,251.149994,247.820007,248.839996,247.789017,32767400
2020-06-24,248.059998,249.330002,242.160004,243.710007,242.680679,46032400
2020-06-25,243.800003,246.339996,241.139999,246.029999,244.990875,36940800
2020-06-26,245.779999,245.960007,239.679993,240.220001,239.205414,52824600
2020-06-29,239.970001,242.850006,237.350006,242.839996,241.814346,34377800
2020-06-30,242.770004,248.160004,242.580002,247.600006,246.554260,38909200
2020-07-01,247.639999,251.520004,247.080002,250.490005,249.432053,34689200
2020-07-02,253.020004,254.270004,251.710007,252.190002,251.124878,31956500
2020-07-06,255.449997,258.929993,255.429993,258.390015,257.298706,34589000
2020-07-07,258.130005,260.880005,256.299988,256.609985,255.526169,36578200
2020-07-08,257.980011,260.019989,256.500000,259.989990,258.891907,30426300
2020-07-09,261.970001,262.869995,257.630005,262.179993,261.072662,40312900
2020-07-10,262.029999,264.230011,259.260010,263.970001,262.855133,32885300
2020-07-13,266.910004,269.790009,257.690002,258.540009,257.448059,64108100
2020-07-14,255.929993,260.790009,252.759995,260.369995,259.270294,72230500
2020-07-15,261.829987,262.690002,257.489990,260.899994,259.798065,54523900
2020-07-16,258.019989,259.779999,255.619995,259.119995,258.025604,47594100
2020-07-17,259.589996,260.309998,257.170013,259.420013,258.324371,35137900
2020-07-20,260.079987,267.429993,258.790009,266.779999,265.653229,40610100
2020-07-21,268.399994,268.410004,263.130005,264.000000,262.885010,43243800
2020-07-22,264.510010,265.890015,262.549988,264.929993,263.811035,29865500
2020-07-23,264.510010,265.239990,256.549988,258.010010,256.920288,51363500
2020-07-24,254.039993,256.929993,251.320007,255.559998,254.480637,54054500
2020-07-27,257.260010,260.519989,256.450012,260.119995,259.021362,36445700
2020-07-28,259.309998,259.850006,256.510010,256.809998,255.725327,31302400
2020-07-29,258.399994,260.660004,257.910004,259.769989,258.672852,27556900
2020-07-30,257.739990,261.709991,256.549988,261.130005,260.027100,41774500
2020-07-31,265.910004,265.950012,260.850006,265.790009,264.667450,53686300
2020-08-03,268.000000,270.149994,267.869995,269.380005,268.242279,32081600
2020-08-04,268.859985,270.480011,268.089996,270.380005,269.238037,24911300
2020-08-05,270.880005,271.519989,269.959991,271.049988,269.905212,21612100
2020-08-06,270.850006,274.980011,270.190002,274.640015,273.480072,28048200
2020-08-07,274.079987,274.880005,269.250000,271.470001,270.323425,44969400
2020-08-10,271.769989,271.980011,266.670013,270.309998,269.168335,35088400
2020-08-11,269.109985,270.440002,264.630005,265.190002,264.069946,43104300
2020-08-12,267.420013,272.839996,267.369995,271.859985,270.711761,38773400
2020-08-13,272.660004,274.829987,271.510010,272.480011,271.329193,31895700
2020-08-14,273.119995,273.399994,270.720001,272.160004,271.010529,30799500
2020-08-17,273.929993,275.839996,272.200012,275.320007,274.157196,24803000
2020-08-18,276.420013,278.459991,274.910004,277.970001,276.795990,23529500
2020-08-19,277.929993,279.019989,275.570007,276.100006,274.933899,31999400
2020-08-20,275.279999,280.429993,274.859985,279.929993,278.747711,27723400
2020-08-21,280.130005,282.339996,279.459991,281.869995,280.679504,34748900
2020-08-24,285.250000,286.000000,281.269989,283.630005,282.432098,36418500
2020-08-25,282.829987,286.059998,282.369995,285.859985,284.652649,34866600
2020-08-26,287.149994,292.220001,285.829987,291.959991,290.726898,42216700
2020-08-27,292.970001,293.850006,288.709991,291.049988,289.820740,49482700
2020-08-28,292.329987,293.179993,290.929993,292.529999,291.294495,28021000
2020-08-31,293.070007,296.750000,292.619995,294.880005,293.634552,36321000
2020-09-01,297.619995,300.040009,295.790009,299.920013,298.653320,36216200
2020-09-02,303.279999,303.500000,296.890015,302.760010,301.481262,50836800
2020-09-03,298.100006,298.619995,284.410004,287.410004,286.196106,110083300
2020-09-04,285.559998,288.929993,271.799988,283.579987,282.382263,123959000
2020-09-08,272.220001,278.220001,269.660004,269.950012,268.809845,99568600
2020-09-09,275.640015,280.049988,273.000000,277.880005,276.706360,64837900
2020-09-10,280.940002,282.200012,270.559998,272.339996,271.189758,69667500
2020-09-11,274.149994,275.220001,266.899994,270.450012,269.307739,71809000
2020-09-14,274.359985,277.220001,272.959991,275.160004,273.997864,38525200
2020-09-15,279.029999,280.450012,275.130005,279.059998,277.881348,41849900
2020-09-16,279.880005,280.359985,274.250000,274.609985,273.450165,42321000
2020-09-17,267.549988,274.399994,266.679993,270.320007,269.178314,81570800
2020-09-18,271.790009,272.089996,262.630005,266.869995,265.742859,86251100
2020-09-21,262.470001,267.649994,260.109985,267.510010,266.380188,57168600
2020-09-22,269.989990,273.079987,266.540009,272.480011,271.329193,41128900
2020-09-23,272.149994,272.339996,263.250000,264.160004,263.044312,48837300
2020-09-24,261.390015,268.700012,261.220001,265.390015,264.269135,70631700
2020-09-25,265.910004,272.399994,264.299988,271.559998,270.413055,55242400
2020-09-28,276.579987,277.200012,271.670013,277.200012,276.029266,58438300
2020-09-29,276.619995,277.709991,275.369995,275.950012,274.784546,27050000
2020-09-30,276.149994,281.089996,275.869995,277.839996,276.666565,49380800
2020-10-01,281.790009,282.880005,279.839996,282.250000,281.057922,50020200
2020-10-02,276.019989,282.239990,273.440002,274.309998,273.151428,75497400
2020-10-05,276.339996,280.489990,276.230011,280.160004,278.976746,28184600
2020-10-06,279.450012,281.190002,274.250000,275.160004,273.997864,49704200
2020-10-07,277.890015,280.739990,277.279999,279.920013,278.737762,27539700
2020-10-08,282.399994,282.470001,280.309998,281.410004,280.221466,25443300
2020-10-09,283.109985,285.790009,282.709991,285.709991,284.503296,30201100
2020-10-12,290.549988,297.459991,289.470001,294.529999,293.286041,79370700
2020-10-13,296.390015,297.049988,293.109985,294.519989,293.276062,64240000
2020-10-14,295.350006,296.350006,290.260010,292.059998,290.826477,36949100
2020-10-15,287.200012,290.709991,286.540009,290.100006,288.874786,42514200
2020-10-16,291.799988,293.269989,288.149994,288.510010,287.291473,40570700
2020-10-19,290.489990,291.480011,282.790009,283.799988,282.601349,36756800
2020-10-20,284.559998,287.619995,282.950012,284.410004,283.208771,32195400
2020-10-21,284.670013,287.320007,283.690002,284.190002,282.989716,29306100
2020-10-22,285.049988,285.980011,280.820007,284.179993,282.979767,32196200
2020-10-23,284.769989,284.910004,281.779999,284.739990,283.537415,24658500
2020-10-26,282.380005,285.299988,276.760010,280.470001,279.285431,38421100
2020-10-27,281.500000,283.510010,280.200012,282.660004,281.466187,30559100
2020-10-28,278.010010,278.640015,271.380005,271.640015,270.492706,53413500
2020-10-29,273.000000,279.489990,272.519989,276.390015,275.222687,43246300
2020-10-30,274.339996,275.239990,267.070007,269.380005,268.242279,65838300
2020-11-02,271.850006,273.519989,266.970001,269.980011,268.839752,39987400
2020-11-03,271.959991,276.820007,270.839996,274.649994,273.489990,43604100
2020-11-04,283.589996,288.769989,281.869995,286.910004,285.698212,75728200
2020-11-05,293.529999,295.390015,292.000000,294.390015,293.146637,52054200
2020-11-06,293.709991,295.359985,289.829987,294.609985,293.365692,40959800
2020-11-09,297.649994,299.140015,288.119995,288.589996,287.371124,86537100
2020-11-10,285.170013,286.660004,280.619995,283.420013,282.222961,69024900
2020-11-11,286.029999,290.250000,283.380005,289.760010,288.536194,36102900
2020-11-12,290.760010,292.070007,287.250000,288.399994,287.181946,34414600
2020-11-13,290.170013,291.570007,287.869995,290.929993,289.701233,24806900
2020-11-16,290.619995,293.510010,289.989990,293.200012,291.961670,30168400
2020-11-17,293.399994,293.739990,291.609985,292.269989,291.035553,21843500
2020-11-18,291.700012,293.369995,290.019989,290.109985,288.884674,28069600
2020-11-19,289.540009,292.700012,288.850006,292.380005,291.145142,22718400
2020-11-20,292.299988,293.070007,290.290009,290.380005,289.153564,25907300
2020-11-23,291.410004,292.750000,288.070007,290.390015,289.163574,26875600
2020-11-24,291.489990,294.980011,289.630005,294.470001,293.226288,24516800
2020-11-25,295.570007,296.940002,294.589996,296.279999,295.028656,23326800
2020-11-27,298.309998,300.170013,297.899994,299.010010,297.747131,17163100
2020-11-30,299.339996,299.970001,294.779999,299.619995,298.354523,27836200
2020-12-01,301.970001,305.140015,300.829987,303.459991,302.178314,27521300
2020-12-02,302.250000,304.200012,300.350006,303.850006,302.566681,23620000
2020-12-03,304.170013,305.880005,303.529999,304.279999,302.994873,22828700
2020-12-04,304.329987,305.670013,303.630005,305.519989,304.229614,19332100
2020-12-07,305.709991,307.630005,305.519989,307.250000,305.952301,20851000
2020-12-08,306.760010,308.600006,304.950012,308.290009,306.987915,18341500
2020-12-09,308.070007,308.359985,300.209991,301.309998,300.037384,48839300
2020-12-10,299.209991,303.679993,298.089996,302.519989,301.242279,27519500
2020-12-11,300.809998,301.980011,298.470001,301.850006,300.575134,26760400
2020-12-14,303.079987,306.049988,303.010010,304.040009,302.755890,28804800
2020-12-15,306.369995,307.290009,304.109985,307.290009,305.992157,25709000
2020-12-16,307.700012,309.790009,306.619995,308.980011,307.675018,25461900
2020-12-17,310.630005,311.239990,309.390015,311.000000,309.686493,23730500
2020-12-18,311.660004,311.980011,307.609985,310.059998,308.750427,41173400
2020-12-21,306.459991,309.470001,303.600006,308.920013,308.172852,37095500
2020-12-22,309.850006,310.709991,306.850006,309.760010,309.010803,26176300
2020-12-23,309.809998,310.179993,308.040009,308.200012,307.454590,21201300
2020-12-24,308.470001,310.019989,308.390015,309.559998,308.811310,16785000
2020-12-28,312.250000,313.170013,310.359985,312.679993,311.923767,22497700
2020-12-29,314.049988,314.690002,312.029999,312.959991,312.203064,25871900
2020-12-30,314.160004,314.489990,312.329987,312.970001,312.213074,18138100
2020-12-31,312.869995,314.239990,311.760010,313.739990,312.981171,21611400
2021-01-04,315.109985,315.290009,305.179993,309.309998,308.561890,45305900
2021-01-05,308.290009,312.140015,308.290009,311.859985,311.105743,29323400
2021-01-06,307.000000,311.880005,305.980011,307.540009,306.796173,52809600
2021-01-07,310.279999,315.839996,310.250000,314.980011,314.218201,30394800
2021-01-08,317.339996,319.390015,315.079987,319.029999,318.258392,33955800
2021-01-11,315.980011,317.190002,313.750000,314.420013,313.659576,32746400
2021-01-12,314.459991,315.579987,311.200012,313.920013,313.160736,29266800
2021-01-13,314.190002,316.859985,313.570007,316.040009,315.275635,22898400
2021-01-14,316.500000,317.529999,313.859985,314.350006,313.589722,23500100
2021-01-15,314.130005,315.119995,310.579987,311.859985,311.105743,35118700
2021-01-19,314.250000,316.929993,313.119995,316.410004,315.644745,24537000
2021-01-20,320.140015,324.739990,316.510010,323.769989,322.986908,30728100
2021-01-21,325.149994,327.130005,323.730011,326.359985,325.570648,25130600
2021-01-22,325.290009,326.459991,324.709991,325.420013,324.632935,21609400
2021-01-25,328.910004,330.320007,321.410004,328.109985,327.316406,39080600
2021-01-26,328.850006,329.760010,327.220001,328.589996,327.795258,25498100
2021-01-27,326.260010,326.269989,317.359985,319.429993,318.657440,55264000
2021-01-28,320.670013,326.420013,320.029999,321.320007,320.542877,42836300
2021-01-29,319.579987,320.720001,312.760010,314.559998,313.799194,55259000
2021-02-01,318.109985,323.540009,316.019989,322.420013,321.640198,35646000
2021-02-02,325.480011,328.869995,325.309998,327.679993,326.887482,33930800
2021-02-03,329.820007,330.200012,326.320007,326.380005,325.590607,24824500
2021-02-04,327.820007,330.329987,326.459991,330.239990,329.441284,22350900
2021-02-05,331.220001,332.399994,329.529999,331.359985,330.558563,22732000
2021-02-08,333.100006,333.739990,331.410004,333.579987,332.773193,20462800
2021-02-09,332.619995,334.809998,332.609985,333.510010,332.703400,17597500
2021-02-10,334.989990,335.459991,329.500000,332.750000,331.945190,28068700
2021-02-11,334.329987,335.000000,332.119995,334.579987,333.770752,22046100
2021-02-12,333.709991,336.619995,332.630005,336.450012,335.636261,20346800
2021-02-16,337.269989,338.190002,334.339996,335.540009,334.728485,27080800
2021-02-17,332.470001,335.660004,330.170013,333.929993,333.122345,31360300
2021-02-18,330.230011,333.869995,328.359985,332.470001,331.665894,32236200
2021-02-19,333.859985,333.989990,329.970001,331.019989,330.219391,39157700
2021-02-22,326.500000,327.799988,322.230011,322.440002,321.660126,47256900
2021-02-23,317.000000,323.200012,311.000000,321.480011,320.702484,97241900
2021-02-24,318.739990,324.450012,315.959991,324.130005,323.346039,58206300
2021-02-25,321.390015,324.029999,311.239990,312.829987,312.073364,110182600
2021-02-26,315.850006,319.109985,310.880005,314.140015,313.380219,104739800
2021-03-01,319.269989,323.940002,317.940002,323.589996,322.807373,49164500
2021-03-02,324.250000,324.329987,318.140015,318.399994,317.629913,48370000
2021-03-03,317.269989,318.239990,309.100006,309.160004,308.412262,86301100
2021-03-04,308.779999,312.040009,300.109985,304.100006,303.364502,139131600
2021-03-05,306.799988,309.609985,297.450012,308.679993,307.933411,121523700
2021-03-08,308.119995,310.059998,299.510010,299.940002,299.214569,88409800
2021-03-09,307.470001,313.730011,306.920013,311.769989,311.015930,80391100
2021-03-10,316.160004,316.470001,310.170013,310.880005,310.128113,76798100
2021-03-11,315.769989,319.859985,314.850006,318.040009,317.270782,53484800
2021-03-12,313.859985,318.230011,311.390015,315.459991,314.697021,69315600
2021-03-15,315.790009,319.000000,314.100006,318.829987,318.058838,42955700
2021-03-16,321.089996,324.200012,319.100006,320.579987,319.804626,54925900
2021-03-17,317.450012,323.850006,315.679993,321.899994,321.121460,78258700
2021-03-18,316.869995,317.880005,311.570007,312.040009,311.285309,82718100
2021-03-19,311.869995,314.730011,309.660004,313.140015,312.382660,78446200
2021-03-22,315.209991,320.739990,315.209991,318.609985,318.240814,56194800
2021-03-23,319.730011,321.089996,316.380005,317.220001,316.852448,53455400
2021-03-24,318.630005,318.670013,311.720001,311.869995,311.508636,64803700
2021-03-25,309.970001,312.890015,307.390015,311.329987,310.969269,78729000
2021-03-26,311.109985,316.329987,309.670013,316.000000,315.633850,63519600
2021-03-29,315.450012,316.989990,312.470001,315.910004,315.543976,54608000
2021-03-30,313.890015,314.910004,311.540009,314.320007,313.955811,44635700
2021-03-31,316.160004,320.739990,315.809998,319.130005,318.760254,55032500
2021-04-01,323.070007,324.709991,322.809998,324.570007,324.193939,55685600
2021-04-05,327.130005,331.839996,326.880005,331.049988,330.666412,42172500
2021-04-06,330.730011,332.829987,330.019989,330.820007,330.436707,33537200
2021-04-07,330.329987,332.480011,329.369995,331.619995,331.235748,32046400
2021-04-08,334.559998,335.269989,333.739990,335.079987,334.691742,29940800
2021-04-09,333.679993,337.320007,332.920013,337.109985,336.719391,36664900
2021-04-12,336.040009,337.100006,334.730011,336.670013,336.279938,25833000
2021-04-13,338.239990,341.079987,338.019989,340.600006,340.205383,30374000
2021-04-14,340.850006,340.980011,335.670013,336.510010,336.120117,42564300
2021-04-15,339.470001,342.010010,336.220001,341.609985,341.214172,36342800
2021-04-16,342.149994,342.230011,340.079987,342.010010,341.613739,40860100
2021-04-19,340.390015,341.579987,336.899994,338.880005,338.487366,34533100
2021-04-20,338.200012,339.519989,334.380005,336.410004,336.020233,38081800
2021-04-21,335.089996,339.480011,333.970001,339.290009,338.896881,36598100
2021-04-22,338.890015,339.899994,334.010010,335.200012,334.811646,45936100
2021-04-23,335.850006,340.769989,335.850006,339.420013,339.026733,36381900
2021-04-26,339.670013,341.920013,338.899994,341.630005,341.234161,30812000
2021-04-27,341.929993,342.149994,339.170013,340.149994,339.755890,33187200
